time_index,significant_wave_height_0,peak_period_0,mean_wave_direction_0
1995-04-05 17:00:00+00:00,2.3543983,11.013216,351.83252
1995-04-05 18:00:00+00:00,2.3436303,11.013216,351.0698
1995-04-05 19:00:00+00:00,2.3287826,11.013216,350.42075
1995-04-05 20:00:00+00:00,2.2992132,11.013216,349.6233
1995-04-05 21:00:00+00:00,2.265736,11.013216,348.83835
1995-04-05 22:00:00+00:00,2.2405775,12.121212,348.42966
1995-04-05 23:00:00+00:00,2.2211647,12.121212,348.67096
1995-04-06 00:00:00+00:00,2.2230864,12.121212,349.89746
1995-04-06 01:00:00+00:00,2.2252219,12.121212,352.06204
1995-04-06 02:00:00+00:00,2.227036,12.121212,354.2122
1995-04-06 03:00:00+00:00,2.2104,12.121212,355.73187
1995-04-06 04:00:00+00:00,2.1857486,12.121212,356.66724
1995-04-06 05:00:00+00:00,2.1679268,12.121212,357.69507
1995-04-06 06:00:00+00:00,2.176353,12.121212,358.89514
1995-04-06 07:00:00+00:00,2.2127452,12.121212,359.62457
1995-04-06 08:00:00+00:00,2.2775657,12.121212,0.013946533
1995-04-06 09:00:00+00:00,2.3664198,12.121212,0.88067627
1995-04-06 10:00:00+00:00,2.4528325,12.121212,2.1435547
1995-04-06 11:00:00+00:00,2.5545092,12.121212,4.209778
1995-04-06 12:00:00+00:00,2.6784813,12.121212,7.399414
1995-04-06 13:00:00+00:00,2.7650392,12.121212,10.125183
1995-04-06 14:00:00+00:00,2.8536174,11.013216,12.739899
1995-04-06 15:00:00+00:00,2.887544,11.013216,14.239868
1995-04-06 16:00:00+00:00,2.8909523,11.013216,15.475739
1995-04-06 17:00:00+00:00,2.8734376,11.013216,16.679962
1995-04-06 18:00:00+00:00,2.8545916,11.013216,17.623993
1995-04-06 19:00:00+00:00,2.8210852,11.013216,19.293884
1995-04-06 20:00:00+00:00,2.809163,11.013216,20.503723
1995-04-06 21:00:00+00:00,2.7965643,11.013216,20.838135
1995-04-06 22:00:00+00:00,2.7795706,11.013216,20.205261
1995-04-06 23:00:00+00:00,2.7594202,11.013216,18.596558
1995-04-07 00:00:00+00:00,2.7437477,11.013216,16.906006
1995-04-07 01:00:00+00:00,2.7442205,11.013216,15.802948
1995-04-07 02:00:00+00:00,2.7864435,11.013216,16.220947
1995-04-07 03:00:00+00:00,2.8703926,11.013216,17.810974
1995-04-07 04:00:00+00:00,3.154464,11.013216,23.134674
1995-04-07 05:00:00+00:00,3.4156616,14.662757,28.776794
1995-04-07 06:00:00+00:00,3.6090899,14.662757,33.94055
1995-04-07 07:00:00+00:00,3.7683003,9.099181,37.61737
1995-04-07 08:00:00+00:00,3.8964283,9.099181,39.09436
1995-04-07 09:00:00+00:00,3.962964,10.01001,37.922302
1995-04-07 10:00:00+00:00,4.008807,10.01001,36.428192
1995-04-07 11:00:00+00:00,3.962115,10.01001,34.45047
1995-04-07 12:00:00+00:00,3.844519,10.01001,32.779144
1995-04-07 13:00:00+00:00,3.7271125,10.01001,31.735046
1995-04-07 14:00:00+00:00,3.6517446,10.01001,31.193481
1995-04-07 15:00:00+00:00,3.646781,10.01001,30.984741
1995-04-07 16:00:00+00:00,3.712417,10.01001,30.964935
1995-04-07 17:00:00+00:00,3.821912,10.01001,30.87262
1995-04-07 18:00:00+00:00,3.8886318,10.01001,31.102905
1995-04-07 19:00:00+00:00,3.9309988,10.01001,31.596375
1995-04-07 20:00:00+00:00,3.955415,10.01001,32.026093
1995-04-07 21:00:00+00:00,3.9782581,11.013216,32.094513
1995-04-07 22:00:00+00:00,4.00342,11.013216,31.82666
1995-04-07 23:00:00+00:00,4.062989,11.013216,31.253632
1995-04-08 00:00:00+00:00,4.160515,11.013216,30.45044
1995-04-08 01:00:00+00:00,4.2746387,11.013216,29.44983
1995-04-08 02:00:00+00:00,4.41579,12.121212,28.067902
1995-04-08 03:00:00+00:00,4.588398,12.121212,26.494812
1995-04-08 04:00:00+00:00,4.7625575,12.121212,24.837006
1995-04-08 05:00:00+00:00,4.894415,12.121212,23.259888
1995-04-08 06:00:00+00:00,5.010253,12.121212,21.781738
1995-04-08 07:00:00+00:00,5.1004057,14.662757,20.45639
1995-04-08 08:00:00+00:00,5.1489496,14.662757,19.264587
1995-04-08 09:00:00+00:00,5.182927,14.662757,18.02002
1995-04-08 10:00:00+00:00,5.1870556,14.662757,16.729218
1995-04-08 11:00:00+00:00,5.167225,14.662757,15.526825
1995-04-08 12:00:00+00:00,5.1506076,14.662757,14.7716675
1995-04-08 13:00:00+00:00,5.118895,14.662757,13.990082
1995-04-08 14:00:00+00:00,5.0108457,14.662757,12.513184
1995-04-08 15:00:00+00:00,4.931223,14.662757,11.324219
1995-04-08 16:00:00+00:00,4.8564982,14.662757,10.299469
1995-04-08 17:00:00+00:00,4.783382,14.662757,9.252167
1995-04-08 18:00:00+00:00,4.7208204,14.662757,8.355072
1995-04-08 19:00:00+00:00,4.6659694,14.662757,7.074768
1995-04-08 20:00:00+00:00,4.615323,14.662757,5.6240234
1995-04-08 21:00:00+00:00,4.5650544,14.662757,4.888336
1995-04-08 22:00:00+00:00,4.497528,14.662757,4.647064
1995-04-08 23:00:00+00:00,4.4159575,14.662757,4.5826416
1995-04-09 00:00:00+00:00,4.339842,14.662757,4.6104736
1995-04-09 01:00:00+00:00,4.2774434,14.662757,4.602783
1995-04-09 02:00:00+00:00,4.225881,14.662757,4.4411926
1995-04-09 03:00:00+00:00,4.1811123,14.662757,4.233856
1995-04-09 04:00:00+00:00,4.1244125,13.333333,3.9879456
1995-04-09 05:00:00+00:00,4.0919547,13.333333,3.8519592
1995-04-09 06:00:00+00:00,4.0560355,13.333333,3.8005981
1995-04-09 07:00:00+00:00,4.030107,13.333333,3.553009
1995-04-09 08:00:00+00:00,4.0082927,13.333333,3.0095215
1995-04-09 09:00:00+00:00,4.0013843,13.333333,2.4861755
1995-04-09 10:00:00+00:00,3.9853733,13.333333,2.098999
1995-04-09 11:00:00+00:00,3.9607055,13.333333,1.7834473
1995-04-09 12:00:00+00:00,3.9253285,13.333333,1.3855591
1995-04-09 13:00:00+00:00,3.879195,13.333333,0.8814087
1995-04-09 14:00:00+00:00,3.8241394,13.333333,0.26290894
1995-04-09 15:00:00+00:00,3.7603838,13.333333,359.57904
1995-04-09 16:00:00+00:00,3.6928046,13.333333,358.8435
1995-04-09 17:00:00+00:00,3.622611,13.333333,358.04938
1995-04-09 18:00:00+00:00,3.5504262,13.333333,357.269
1995-04-09 19:00:00+00:00,3.4688995,12.121212,356.3979
1995-04-09 20:00:00+00:00,3.4037046,12.121212,355.692
1995-04-09 21:00:00+00:00,3.3384812,12.121212,355.09952
1995-04-09 22:00:00+00:00,3.2723577,12.121212,354.54498
1995-04-09 23:00:00+00:00,3.208169,12.121212,353.99615
1995-04-10 00:00:00+00:00,3.1460125,12.121212,353.50497
1995-04-10 01:00:00+00:00,3.0869315,12.121212,353.04846
1995-04-10 02:00:00+00:00,3.0000541,12.121212,352.11093
1995-04-10 03:00:00+00:00,2.963044,12.121212,351.7917
1995-04-10 04:00:00+00:00,2.9258416,12.121212,351.65643
1995-04-10 05:00:00+00:00,2.8760974,12.121212,351.425
1995-04-10 06:00:00+00:00,2.8225896,12.121212,351.17484
1995-04-10 07:00:00+00:00,2.766527,12.121212,350.92917
1995-04-10 08:00:00+00:00,2.7060225,12.121212,350.72855
1995-04-10 09:00:00+00:00,2.6312747,12.121212,350.4895
1995-04-10 10:00:00+00:00,2.5309935,12.121212,349.965
1995-04-10 11:00:00+00:00,2.4376454,12.121212,349.67917
1995-04-10 12:00:00+00:00,2.348885,12.121212,349.654
1995-04-10 13:00:00+00:00,2.2423992,12.121212,349.67963
1995-04-10 14:00:00+00:00,2.1606512,12.121212,350.07803
1995-04-10 15:00:00+00:00,2.0839467,12.121212,350.96362
1995-04-10 16:00:00+00:00,1.9962996,12.121212,353.68878
1995-04-10 17:00:00+00:00,1.9355164,12.121212,355.73004
1995-04-10 18:00:00+00:00,1.8785027,12.121212,358.13486
1995-04-10 19:00:00+00:00,1.8773466,12.121212,2.7614136
1995-04-10 20:00:00+00:00,1.9825044,12.121212,9.769897
1995-04-10 21:00:00+00:00,2.1565404,12.121212,16.003845
1995-04-10 22:00:00+00:00,2.38873,12.121212,20.386414
1995-04-10 23:00:00+00:00,2.5902336,12.121212,22.276672
1995-04-11 00:00:00+00:00,2.7629879,12.121212,22.057861
1995-04-11 01:00:00+00:00,2.9273078,12.121212,21.35205
1995-04-11 02:00:00+00:00,3.0519094,12.121212,19.89795
1995-04-11 03:00:00+00:00,3.0859559,12.121212,17.2872
1995-04-11 04:00:00+00:00,3.0610573,12.121212,14.946167
1995-04-11 05:00:00+00:00,3.023391,12.121212,13.469421
1995-04-11 06:00:00+00:00,2.9751594,12.121212,12.277954
1995-04-11 07:00:00+00:00,2.9391897,12.121212,10.462677
1995-04-11 08:00:00+00:00,2.9227154,11.013216,7.227844
1995-04-11 09:00:00+00:00,2.9344006,11.013216,3.7121887
1995-04-11 10:00:00+00:00,2.9522145,11.013216,1.0581665
1995-04-11 11:00:00+00:00,2.9590323,11.013216,359.0128
1995-04-11 12:00:00+00:00,2.9769013,11.013216,356.89682
1995-04-11 13:00:00+00:00,3.019583,11.013216,354.4585
1995-04-11 14:00:00+00:00,3.0867672,11.013216,351.94684
1995-04-11 15:00:00+00:00,3.169357,16.129032,349.59695
1995-04-11 16:00:00+00:00,3.257314,16.129032,347.52896
1995-04-11 17:00:00+00:00,3.3399093,14.662757,345.83878
1995-04-11 18:00:00+00:00,3.4074097,14.662757,344.49167
1995-04-11 19:00:00+00:00,3.4539347,14.662757,343.49405
1995-04-11 20:00:00+00:00,3.4836318,14.662757,342.67734
1995-04-11 21:00:00+00:00,3.4902732,14.662757,341.59583
1995-04-11 22:00:00+00:00,3.487243,14.662757,340.73676
1995-04-11 23:00:00+00:00,3.478171,14.662757,339.8023
1995-04-12 00:00:00+00:00,3.4727905,14.662757,338.84946
1995-04-12 01:00:00+00:00,3.456858,14.662757,338.13193
1995-04-12 02:00:00+00:00,3.4129303,14.662757,337.232
1995-04-12 03:00:00+00:00,3.3701932,14.662757,336.399
1995-04-12 04:00:00+00:00,3.3156707,13.333333,336.00082
1995-04-12 05:00:00+00:00,3.2525027,13.333333,335.97302
1995-04-12 06:00:00+00:00,3.1865988,13.333333,336.0533
1995-04-12 07:00:00+00:00,3.110583,13.333333,336.47916
1995-04-12 08:00:00+00:00,3.0498478,13.333333,337.066
1995-04-12 09:00:00+00:00,2.9819405,13.333333,337.43567
1995-04-12 10:00:00+00:00,2.9148579,13.333333,337.6289
1995-04-12 11:00:00+00:00,2.8504925,13.333333,337.73618
1995-04-12 12:00:00+00:00,2.7878263,13.333333,337.82526
1995-04-12 13:00:00+00:00,2.7293403,13.333333,337.86136
1995-04-12 14:00:00+00:00,2.674497,13.333333,337.9054
1995-04-12 15:00:00+00:00,2.6217303,13.333333,337.96338
1995-04-12 16:00:00+00:00,2.5715723,13.333333,338.05746
1995-04-12 17:00:00+00:00,2.5250874,12.121212,338.1598
1995-04-12 18:00:00+00:00,2.4826243,12.121212,338.25488
1995-04-12 19:00:00+00:00,2.4368088,12.121212,338.27362
1995-04-12 20:00:00+00:00,2.3897774,12.121212,338.14603
1995-04-12 21:00:00+00:00,2.349864,12.121212,338.12344
1995-04-12 22:00:00+00:00,2.3130178,12.121212,338.2155
1995-04-12 23:00:00+00:00,2.2745166,12.121212,338.34003
1995-04-13 00:00:00+00:00,2.2401073,12.121212,338.64902
1995-04-13 01:00:00+00:00,2.2239923,12.121212,339.8457
1995-04-13 02:00:00+00:00,2.2055132,12.121212,340.5868
1995-04-13 03:00:00+00:00,2.1821132,12.121212,340.77325
1995-04-13 04:00:00+00:00,2.1647573,12.121212,340.87305
1995-04-13 05:00:00+00:00,2.1686149,11.013216,341.86108
1995-04-13 06:00:00+00:00,2.2383907,11.013216,345.755
1995-04-13 07:00:00+00:00,2.2883468,11.013216,348.9798
1995-04-13 08:00:00+00:00,2.3094792,11.013216,349.17432
1995-04-13 09:00:00+00:00,2.3145685,11.013216,348.11917
1995-04-13 10:00:00+00:00,2.320204,11.013216,347.1718
1995-04-13 11:00:00+00:00,2.3322666,11.013216,346.50903
1995-04-13 12:00:00+00:00,2.3554018,11.013216,345.9232
1995-04-13 13:00:00+00:00,2.373836,11.013216,344.95328
1995-04-13 14:00:00+00:00,2.371413,11.013216,344.0425
1995-04-13 15:00:00+00:00,2.3516526,11.013216,343.4029
1995-04-13 16:00:00+00:00,2.3212333,11.013216,342.86978
1995-04-13 17:00:00+00:00,2.2907507,11.013216,342.6552
1995-04-13 18:00:00+00:00,2.2574549,11.013216,342.52798
1995-04-13 19:00:00+00:00,2.217793,11.013216,342.4243
1995-04-13 20:00:00+00:00,2.1786132,11.013216,342.25485
1995-04-13 21:00:00+00:00,2.1512575,11.013216,342.18103
1995-04-13 22:00:00+00:00,2.1386533,11.013216,341.9258
1995-04-13 23:00:00+00:00,2.1338744,11.013216,341.3095
1995-04-14 00:00:00+00:00,2.1308513,11.013216,340.63315
1995-04-14 01:00:00+00:00,2.15414,11.013216,338.91748
1995-04-14 02:00:00+00:00,2.1905472,10.01001,337.09943
1995-04-14 03:00:00+00:00,2.2098877,10.01001,335.636
1995-04-14 04:00:00+00:00,2.2291198,10.01001,334.23117
1995-04-14 05:00:00+00:00,2.2499592,10.01001,333.0222
1995-04-14 06:00:00+00:00,2.2709177,10.01001,332.17697
1995-04-14 07:00:00+00:00,2.284045,10.01001,331.70483
1995-04-14 08:00:00+00:00,2.310334,10.01001,331.72675
1995-04-14 09:00:00+00:00,2.331578,10.01001,331.704
1995-04-14 10:00:00+00:00,2.363183,10.01001,331.7046
1995-04-14 11:00:00+00:00,2.3973465,9.099181,331.69232
1995-04-14 12:00:00+00:00,2.4252093,9.099181,331.6601
1995-04-14 13:00:00+00:00,2.443391,9.099181,331.65714
1995-04-14 14:00:00+00:00,2.4513695,10.01001,331.7046
1995-04-14 15:00:00+00:00,2.4466474,12.121212,331.80716
1995-04-14 16:00:00+00:00,2.4315026,12.121212,331.97195
1995-04-14 17:00:00+00:00,2.4077125,12.121212,332.2063
1995-04-14 18:00:00+00:00,2.3765585,12.121212,332.49008
1995-04-14 19:00:00+00:00,2.3338292,12.121212,332.67776
1995-04-14 20:00:00+00:00,2.2899516,12.121212,332.89908
1995-04-14 21:00:00+00:00,2.2427313,12.121212,333.1487
1995-04-14 22:00:00+00:00,2.195937,11.013216,333.50565
1995-04-14 23:00:00+00:00,2.1471677,11.013216,333.87634
1995-04-15 00:00:00+00:00,2.0991776,11.013216,334.2523
1995-04-15 01:00:00+00:00,2.0546887,11.013216,334.73425
1995-04-15 02:00:00+00:00,2.023792,11.013216,335.52792
1995-04-15 03:00:00+00:00,1.9764158,11.013216,336.1094
1995-04-15 04:00:00+00:00,1.9392099,11.013216,336.75
1995-04-15 05:00:00+00:00,1.9001182,11.013216,337.21127
1995-04-15 06:00:00+00:00,1.8610512,11.013216,337.7154
1995-04-15 07:00:00+00:00,1.8246609,10.01001,338.42444
1995-04-15 08:00:00+00:00,1.7938312,10.01001,339.36475
1995-04-15 09:00:00+00:00,1.7577652,10.01001,340.48355
1995-04-15 10:00:00+00:00,1.7304236,10.01001,341.95258
1995-04-15 11:00:00+00:00,1.7004935,10.01001,344.0607
1995-04-15 12:00:00+00:00,1.6862551,10.01001,347.4049
1995-04-15 13:00:00+00:00,1.70641,10.01001,353.05914
1995-04-15 14:00:00+00:00,1.7180268,10.01001,356.65457
1995-04-15 15:00:00+00:00,1.7164494,10.01001,357.10123
1995-04-15 16:00:00+00:00,1.7073647,10.01001,356.21066
1995-04-15 17:00:00+00:00,1.6985124,10.01001,354.67157
1995-04-15 18:00:00+00:00,1.6970066,9.099181,353.22003
1995-04-15 19:00:00+00:00,1.7169856,9.099181,352.5399
1995-04-15 20:00:00+00:00,1.759191,9.099181,352.32846
1995-04-15 21:00:00+00:00,1.8191118,9.099181,352.2452
1995-04-15 22:00:00+00:00,1.901749,9.099181,352.24628
1995-04-15 23:00:00+00:00,2.0033574,9.099181,352.45676
1995-04-16 00:00:00+00:00,2.118387,9.099181,352.81274
1995-04-16 01:00:00+00:00,2.2220826,9.099181,352.90497
1995-04-16 02:00:00+00:00,2.3057077,10.01001,352.4207
1995-04-16 03:00:00+00:00,2.392508,10.01001,351.0185
1995-04-16 04:00:00+00:00,2.4707623,10.01001,348.56628
1995-04-16 05:00:00+00:00,2.5366569,10.01001,346.22693
1995-04-16 06:00:00+00:00,2.5949693,10.01001,343.83987
1995-04-16 07:00:00+00:00,2.6372669,11.013216,341.74753
1995-04-16 08:00:00+00:00,2.6578002,11.013216,340.04062
1995-04-16 09:00:00+00:00,2.6691387,11.013216,339.2431
1995-04-16 10:00:00+00:00,2.6507065,11.013216,338.6666
1995-04-16 11:00:00+00:00,2.6189382,11.013216,338.4359
1995-04-16 12:00:00+00:00,2.585698,11.013216,338.38248
1995-04-16 13:00:00+00:00,2.5552602,11.013216,338.0597
1995-04-16 14:00:00+00:00,2.5255742,11.013216,337.67346
1995-04-16 15:00:00+00:00,2.4913914,11.013216,337.52573
1995-04-16 16:00:00+00:00,2.458484,11.013216,337.37796
1995-04-16 17:00:00+00:00,2.42999,11.013216,337.17334
1995-04-16 18:00:00+00:00,2.3998473,11.013216,336.80402
1995-04-16 19:00:00+00:00,2.372244,12.121212,336.3804
1995-04-16 20:00:00+00:00,2.3547447,12.121212,336.09894
1995-04-16 21:00:00+00:00,2.3445158,16.129032,335.62238
1995-04-16 22:00:00+00:00,2.3428798,16.129032,334.90372
1995-04-16 23:00:00+00:00,2.342029,16.129032,334.20068
1995-04-17 00:00:00+00:00,2.3405619,16.129032,333.80118
1995-04-17 01:00:00+00:00,2.3272674,16.129032,333.71692
1995-04-17 02:00:00+00:00,2.2971733,16.129032,333.7762
1995-04-17 03:00:00+00:00,2.2638803,16.129032,334.05243
1995-04-17 04:00:00+00:00,2.2238913,16.129032,334.6199
1995-04-17 05:00:00+00:00,2.183451,16.129032,335.19943
1995-04-17 06:00:00+00:00,2.1468177,16.129032,335.67126
1995-04-17 07:00:00+00:00,2.1001308,16.129032,336.041
1995-04-17 08:00:00+00:00,2.0648358,14.662757,336.4552
1995-04-17 09:00:00+00:00,2.0203674,14.662757,336.82843
1995-04-17 10:00:00+00:00,1.9725981,14.662757,337.1791
1995-04-17 11:00:00+00:00,1.9221231,14.662757,337.55536
1995-04-17 12:00:00+00:00,1.8629578,14.662757,338.00775
1995-04-17 13:00:00+00:00,1.8229059,14.662757,338.52133
1995-04-17 14:00:00+00:00,1.7807153,14.662757,339.14236
1995-04-17 15:00:00+00:00,1.7651981,14.662757,340.0083
1995-04-17 16:00:00+00:00,1.7711891,14.662757,341.24722
1995-04-17 17:00:00+00:00,1.8006576,14.662757,342.23297
1995-04-17 18:00:00+00:00,1.8636564,14.662757,342.66635
1995-04-17 19:00:00+00:00,1.9588169,14.662757,341.31998
1995-04-17 20:00:00+00:00,2.1662474,14.662757,337.59497
1995-04-17 21:00:00+00:00,2.3945167,14.662757,334.46622
1995-04-17 22:00:00+00:00,2.5918422,14.662757,333.56293
1995-04-17 23:00:00+00:00,2.76089,14.662757,334.272
1995-04-18 00:00:00+00:00,2.847695,14.662757,334.9744
1995-04-18 01:00:00+00:00,2.9650404,13.333333,334.89926
1995-04-18 02:00:00+00:00,3.0869076,13.333333,334.7053
1995-04-18 03:00:00+00:00,3.1850698,13.333333,334.72208
1995-04-18 04:00:00+00:00,3.2604182,13.333333,334.76697
1995-04-18 05:00:00+00:00,3.3047726,13.333333,334.6673
1995-04-18 06:00:00+00:00,3.3527796,13.333333,334.71295
1995-04-18 07:00:00+00:00,3.3603432,13.333333,334.70648
1995-04-18 08:00:00+00:00,3.3546057,13.333333,334.6896
1995-04-18 09:00:00+00:00,3.3442757,13.333333,334.46878
1995-04-18 10:00:00+00:00,3.3344944,13.333333,334.2195
1995-04-18 11:00:00+00:00,3.3204744,12.121212,334.0582
1995-04-18 12:00:00+00:00,3.3002129,12.121212,334.02206
1995-04-18 13:00:00+00:00,3.2686784,12.121212,334.148
1995-04-18 14:00:00+00:00,3.2350595,12.121212,334.42416
1995-04-18 15:00:00+00:00,3.1940544,12.121212,334.74176
1995-04-18 16:00:00+00:00,3.1480863,12.121212,335.05414
1995-04-18 17:00:00+00:00,3.1022222,12.121212,335.42657
1995-04-18 18:00:00+00:00,3.057933,12.121212,335.76352
1995-04-18 19:00:00+00:00,3.0166109,12.121212,336.05737
1995-04-18 20:00:00+00:00,2.9843624,12.121212,336.27695
1995-04-18 21:00:00+00:00,2.959874,12.121212,336.45654
1995-04-18 22:00:00+00:00,2.9393787,12.121212,336.55734
1995-04-18 23:00:00+00:00,2.9229488,12.121212,336.64575
1995-04-19 00:00:00+00:00,2.9071896,16.129032,336.70096
1995-04-19 01:00:00+00:00,2.8892596,16.129032,336.74988
1995-04-19 02:00:00+00:00,2.8697307,16.129032,336.7831
1995-04-19 03:00:00+00:00,2.852607,16.129032,336.83008
1995-04-19 04:00:00+00:00,2.8378832,16.129032,336.86005
1995-04-19 05:00:00+00:00,2.8258944,16.129032,336.86624
1995-04-19 06:00:00+00:00,2.8175786,16.129032,336.79742
1995-04-19 07:00:00+00:00,2.8095868,16.129032,336.57907
1995-04-19 08:00:00+00:00,2.8092563,16.129032,336.44418
1995-04-19 09:00:00+00:00,2.8154566,16.129032,336.43018
1995-04-19 10:00:00+00:00,2.8179128,16.129032,336.374
1995-04-19 11:00:00+00:00,2.817691,14.662757,336.3163
1995-04-19 12:00:00+00:00,2.8148212,14.662757,336.27527
1995-04-19 13:00:00+00:00,2.8085434,14.662757,336.25354
1995-04-19 14:00:00+00:00,2.7933095,14.662757,336.20343
1995-04-19 15:00:00+00:00,2.7784064,14.662757,336.2044
1995-04-19 16:00:00+00:00,2.7488296,14.662757,336.16962
1995-04-19 17:00:00+00:00,2.7148619,14.662757,336.18744
1995-04-19 18:00:00+00:00,2.6709259,14.662757,336.26166
1995-04-19 19:00:00+00:00,2.6102738,14.662757,336.40036
1995-04-19 20:00:00+00:00,2.5518782,14.662757,337.3215
1995-04-19 21:00:00+00:00,2.5120475,14.662757,339.7741
1995-04-19 22:00:00+00:00,2.481079,14.662757,343.1146
1995-04-19 23:00:00+00:00,2.468243,14.662757,347.74658
1995-04-20 00:00:00+00:00,2.470604,13.333333,353.35538
1995-04-20 01:00:00+00:00,2.5547125,13.333333,3.359192
1995-04-20 02:00:00+00:00,2.6889198,13.333333,14.053192
1995-04-20 03:00:00+00:00,2.8126113,13.333333,19.189117
1995-04-20 04:00:00+00:00,2.8723948,13.333333,17.308594
1995-04-20 05:00:00+00:00,2.902099,13.333333,12.236694
1995-04-20 06:00:00+00:00,2.9917977,13.333333,3.8012085
1995-04-20 07:00:00+00:00,3.1213882,13.333333,355.73126
1995-04-20 08:00:00+00:00,3.1612232,13.333333,351.2108
1995-04-20 09:00:00+00:00,3.109976,13.333333,349.59055
1995-04-20 10:00:00+00:00,3.0386877,13.333333,348.5021
1995-04-20 11:00:00+00:00,2.9949505,13.333333,347.4787
1995-04-20 12:00:00+00:00,3.0025575,13.333333,346.48755
1995-04-20 13:00:00+00:00,3.0867317,13.333333,345.40872
1995-04-20 14:00:00+00:00,3.2064388,12.121212,344.44067
1995-04-20 15:00:00+00:00,3.2978117,11.013216,343.6695
1995-04-20 16:00:00+00:00,3.353562,11.013216,343.09036
1995-04-20 17:00:00+00:00,3.3787727,11.013216,342.59653
1995-04-20 18:00:00+00:00,3.3906677,12.121212,342.15384
1995-04-20 19:00:00+00:00,3.3984573,12.121212,341.73236
1995-04-20 20:00:00+00:00,3.4098148,12.121212,341.4178
1995-04-20 21:00:00+00:00,3.4225893,12.121212,341.25208
1995-04-20 22:00:00+00:00,3.4394636,12.121212,341.11023
1995-04-20 23:00:00+00:00,3.4665365,12.121212,341.08456
1995-04-21 00:00:00+00:00,3.486347,12.121212,341.064
1995-04-21 01:00:00+00:00,3.5035992,12.121212,341.04575
1995-04-21 02:00:00+00:00,3.510618,12.121212,340.9578
1995-04-21 03:00:00+00:00,3.5088217,12.121212,340.8188
1995-04-21 04:00:00+00:00,3.4992263,12.121212,340.6293
1995-04-21 05:00:00+00:00,3.4887645,12.121212,340.49527
1995-04-21 06:00:00+00:00,3.4778602,12.121212,340.32727
1995-04-21 07:00:00+00:00,3.459222,12.121212,340.03574
1995-04-21 08:00:00+00:00,3.4363277,12.121212,339.7004
1995-04-21 09:00:00+00:00,3.4103928,12.121212,339.36066
1995-04-21 10:00:00+00:00,3.3816843,12.121212,339.038
1995-04-21 11:00:00+00:00,3.3496578,12.121212,338.7563
1995-04-21 12:00:00+00:00,3.3147507,12.121212,338.50168
1995-04-21 13:00:00+00:00,3.276564,12.121212,338.30084
1995-04-21 14:00:00+00:00,3.2340205,12.121212,338.13635
1995-04-21 15:00:00+00:00,3.169595,12.121212,337.71286
1995-04-21 16:00:00+00:00,3.133372,14.662757,337.73227
1995-04-21 17:00:00+00:00,3.0861814,14.662757,337.73886
1995-04-21 18:00:00+00:00,3.0257227,14.662757,337.60715
1995-04-21 19:00:00+00:00,2.9614093,14.662757,337.31323
1995-04-21 20:00:00+00:00,2.9226153,14.662757,337.42535
1995-04-21 21:00:00+00:00,2.8753903,14.662757,337.46814
1995-04-21 22:00:00+00:00,2.8250682,14.662757,337.44617
1995-04-21 23:00:00+00:00,2.7733333,13.333333,337.4079
1995-04-22 00:00:00+00:00,2.7190163,13.333333,337.35822
1995-04-22 01:00:00+00:00,2.6584916,13.333333,337.24765
1995-04-22 02:00:00+00:00,2.5962353,13.333333,337.19537
1995-04-22 03:00:00+00:00,2.5288866,13.333333,337.1011
1995-04-22 04:00:00+00:00,2.4597569,13.333333,336.95477
1995-04-22 05:00:00+00:00,2.3895714,13.333333,336.7833
1995-04-22 06:00:00+00:00,2.3202596,12.121212,336.5724
1995-04-22 07:00:00+00:00,2.252597,12.121212,336.38272
1995-04-22 08:00:00+00:00,2.1862764,12.121212,336.27435
1995-04-22 09:00:00+00:00,2.121445,12.121212,336.21442
1995-04-22 10:00:00+00:00,2.0573976,12.121212,336.1526
1995-04-22 11:00:00+00:00,1.9955853,12.121212,336.14767
1995-04-22 12:00:00+00:00,1.9342173,12.121212,336.135
1995-04-22 13:00:00+00:00,1.8736748,12.121212,336.10855
1995-04-22 14:00:00+00:00,1.8142427,12.121212,336.00513
1995-04-22 15:00:00+00:00,1.7545902,12.121212,335.91193
1995-04-22 16:00:00+00:00,1.6934894,12.121212,335.856
1995-04-22 17:00:00+00:00,1.6322297,12.121212,335.8406
1995-04-22 18:00:00+00:00,1.5718771,12.121212,335.89465
1995-04-22 19:00:00+00:00,1.5141462,12.121212,335.94904
1995-04-22 20:00:00+00:00,1.460858,12.121212,336.00775
1995-04-22 21:00:00+00:00,1.416591,12.121212,335.88232
1995-04-22 22:00:00+00:00,1.3968514,12.121212,334.63925
1995-04-22 23:00:00+00:00,1.403011,12.121212,332.39636
1995-04-23 00:00:00+00:00,1.4428116,11.013216,329.18594
1995-04-23 01:00:00+00:00,1.5001807,11.013216,326.1655
1995-04-23 02:00:00+00:00,1.5534941,11.013216,325.11285
1995-04-23 03:00:00+00:00,1.6067663,11.013216,325.4344
1995-04-23 04:00:00+00:00,1.6590048,14.662757,326.45425
1995-04-23 05:00:00+00:00,1.7219225,16.129032,328.07993
1995-04-23 06:00:00+00:00,1.7593368,16.129032,329.2419
1995-04-23 07:00:00+00:00,1.7992524,16.129032,330.83548
1995-04-23 08:00:00+00:00,1.8356113,14.662757,332.43298
1995-04-23 09:00:00+00:00,1.8688947,14.662757,334.14178
1995-04-23 10:00:00+00:00,1.8957621,14.662757,335.83948
